香港频道,#genre#
CCTV-11,https://iptv.1989.click/cn/vs2sd8?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
CCTV-11,https://php.jdshipin.com/TVOD/iptv.php?id=cctv11
CCTV-11,https://live.chinacert.cftest5.cn/cnmg/live/667987558
CCTV-11,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226714/1.m3u8
CCTV-12,https://iptv.1989.click/cn/aqyg9w?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
CCTV-12,https://php.jdshipin.com/TVOD/iptv.php?id=cctv12
CCTV-12,https://live.chinacert.cftest5.cn/cnmg/live/673168185
CCTV-12,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226748/1.m3u8
CCTV-12,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226723/1.m3u8
CCTV-13,https://iptv.1989.click/cn/sp5gvq?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
CCTV-13,https://cdn.qd.je/163189/cctv13-2
CCTV-13,https://php.jdshipin.com/TVOD/iptv.php?id=cctv13
CCTV-13,https://live.chinacert.cftest5.cn/cnmg/live/608807423
CCTV-13,https://10.fast.hidns.vip/163189/cctv13/
CCTV-13,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226717/1.m3u8
CCTV-14,https://iptv.1989.click/cn/4wfa9k?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
CCTV-14,https://php.jdshipin.com/TVOD/iptv.php?id=cctv14
CCTV-14,https://live.chinacert.cftest5.cn/cnmg/live/624878440
CCTV-14,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226645/1.m3u8
CCTV-14,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226663/1.m3u8
CCTV-15,https://iptv.1989.click/cn/m8bwhe?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
CCTV-15,https://php.jdshipin.com/TVOD/iptv.php?id=cctv15
CCTV-15,https://live.chinacert.cftest5.cn/cnmg/live/673168223
CCTV-15,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226648/1.m3u8
CCTV-16,https://iptv.1989.click/cn/mzq6e7?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
CCTV-16,https://php.jdshipin.com/TVOD/iptv.php?id=cctv16
CCTV-16,https://cdn.qd.je/163189/cctv16-2
CCTV-16,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226825/1.m3u8
CCTV-17,https://iptv.1989.click/cn/tx9q6j?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
CCTV-17,https://php.jdshipin.com/TVOD/iptv.php?id=cctv17
CCTV-17,https://live.chinacert.cftest5.cn/cnmg/live/673168256
CCTV-17,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226660/1.m3u8
CCTV-17,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226727/1.m3u8
CETV1,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226673/1.m3u8
CETV1,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226712/1.m3u8
CETV1,https://live.chinacert.cftest5.cn/cnmg/live/923287154
CETV2,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226718/1.m3u8
CETV2,https://live.chinacert.cftest5.cn/cnmg/live/923287211
CETV4,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226724/1.m3u8
CETV4,https://live.chinacert.cftest5.cn/cnmg/live/923287339
风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8

台湾频道,#genre#
东森新闻,https://iptv.1989.click/4gtv/ztn96h?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
东森新闻,http://4gtv.cnlive.club/channel/n5ca63a3a/index.m3u8?q=1784702901150
东森新闻,http://free.cnlive.club/channel/n88aa83/index.m3u8?q=1760217407316
东森新闻,https://d2jc41c1shgcol.cloudfront.net/live/EBCNews/playlist.m3u8
东森新闻,http://4gtv.cnlive.club/channel/n5ca63a3a/index.m3u8?q=1782639885837
TVBS新聞,https://iptv.1989.click/4gtv/6j7ern?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
TVBS新聞,http://4gtv.cnlive.club/channel/n1ea96b20/index.m3u8?q=1784702901150
TVBS新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv072
TVBS新聞,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv072
TVBS新聞,https://d2jc41c1shgcol.cloudfront.net/live/tvbsnewsqt/playlist.m3u8
TVBS新聞,http://4gtv.cnlive.club/channel/n1ea96b20/index.m3u8?q=1782639885837
中天新聞台,http://4gtv.cnlive.club/channel/3824d067/index.m3u8?q=1784702901150
中天新聞台,https://d2jc41c1shgcol.cloudfront.net/live/CtiNEWS1/playlist.m3u8
中天新聞台,http://4gtv.cnlive.club/channel/3824d067/index.m3u8?q=1782639885837
三立新闻,http://4gtv.cnlive.club/channel/4fa717ad/index.m3u8?q=1784702901150
三立新闻,https://www.goodiptv.club/douyu/5692901
三立新闻,https://d2jc41c1shgcol.cloudfront.net/live/iNEWS/playlist.m3u8
三立新闻,http://4gtv.cnlive.club/channel/4fa717ad/index.m3u8?q=1782639885837
台視新聞,https://iptv.1989.click/ofiii/udf478?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
華視新聞,https://iptv.1989.click/4gtv/zut3em?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
華視新聞,http://4gtv.cnlive.club/channel/n692bc32c/index.m3u8?q=1784702901150
華視新聞,https://d2jc41c1shgcol.cloudfront.net/live/ctsnewsqt/playlist.m3u8
華視新聞,http://4gtv.cnlive.club/channel/n692bc32c/index.m3u8?q=1782639885837
中視新聞,https://iptv.1989.click/4gtv/ktyte2?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
中視新聞,https://iptv.1989.click/4gtv/u7373b?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
中視新聞,http://4gtv.cnlive.club/channel/7e6461d6/index.m3u8?q=1784702901150
中視新聞,https://d2jc41c1shgcol.cloudfront.net/live/ctvnewsqt/playlist.m3u8
中視新聞,http://4gtv.cnlive.club/channel/7e6461d6/index.m3u8?q=1782639885837
民視新聞台,https://iptv.1989.click/4gtv/kqp6dk?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
民視新聞台,http://4gtv.cnlive.club/channel/nca14742/index.m3u8?q=1784702901150
民視新聞台,https://d2jc41c1shgcol.cloudfront.net/live/ftvnewsqt/playlist.m3u8
民視新聞台,http://4gtv.cnlive.club/channel/nca14742/index.m3u8?q=1782639885837
寰宇新聞台,https://iptv.1989.click/4gtv/dhkzjk?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
寰宇新聞台,http://4gtv.cnlive.club/channel/n4da4274/index.m3u8?q=1784702901150
寰宇新聞台,http://4gtv.cnlive.club/channel/n4da4274/index.m3u8?q=1782639885837
寰宇新聞台灣台,https://iptv.1989.click/4gtv/d5emqu?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
寰宇新聞台灣台,http://4gtv.cnlive.club/channel/n37458587/index.m3u8?q=1784702901150
寰宇新聞台灣台,http://4gtv.cnlive.club/channel/n37458587/index.m3u8?q=1782639885837
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
年代新聞台,https://iptv.1989.click/tw/65w3z8?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
鏡電視新聞台,https://iptv.1989.click/4gtv/2p8c3f?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
鏡電視新聞台,http://4gtv.cnlive.club/channel/351c8485/index.m3u8?q=1784702901150
鏡電視新聞台,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/81c30c93-82df-49c9-975c-61a17204cbba/1.m3u8
鏡電視新聞台,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/f4d56046-82ba-474e-8499-ab2353dc7a9b/1.m3u8
鏡電視新聞台,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/c9b2313d-efdd-4777-9fae-573be8a86755/0.m3u8
鏡電視新聞台,http://4gtv.cnlive.club/channel/351c8485/index.m3u8?q=1782639885837
东森综合,https://iptv.1989.click/tw/xxmhz2?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
東森財經新聞,http://4gtv.cnlive.club/channel/57ce2e74/index.m3u8?q=1784702901150
東森財經新聞,http://4gtv.cnlive.club/channel/57ce2e74/index.m3u8?q=1782639885837
東森戲劇台,https://iptv.1989.click/tw/vbrt3t?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
東森戲劇台,https://cdn.qd.je/163189/dsxj
東森戲劇台,https://smt.1678520.xyz/163189/dsxj
東森幼幼台,https://iptv.1989.click/tw/fbvdn7?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
東森電影台,https://iptv.1989.click/tw/tyzxzs?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
東森電影台,https://cdn.qd.je/163189/dsdy
東森電影台,https://smt.1678520.xyz/163189/dsdy
東森洋片台,https://iptv.1989.click/tw/c5hayg?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
東森洋片台,https://cdn.qd.je/163189/dsyp
東森洋片台,https://smt.1678520.xyz/163189/dsyp
TVBS,https://iptv.1989.click/4gtv/n2u5rd?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
TVBS,http://4gtv.cnlive.club/channel/58f128b2/index.m3u8?q=1784702901150
TVBS,http://4gtv.cnlive.club/channel/58f128b2/index.m3u8?q=1782639885837
TVBS歡樂台,https://iptv.1989.click/4gtv/ds6qfz?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
TVBS歡樂台,http://4gtv.cnlive.club/channel/498f035d/index.m3u8?q=1784702901150
TVBS歡樂台,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv068
TVBS歡樂台,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv068
TVBS歡樂台,http://4gtv.cnlive.club/channel/498f035d/index.m3u8?q=1782639885837
TVBS綜藝,http://4gtv.cnlive.club/channel/49d6d25d/index.m3u8?q=1784702901150
TVBS綜藝,http://4gtv.cnlive.club/channel/49d6d25d/index.m3u8?q=1782639885837
TVBS台劇,http://4gtv.cnlive.club/channel/49342c47/index.m3u8?q=1784702901150
TVBS台劇,http://4gtv.cnlive.club/channel/49342c47/index.m3u8?q=1782639885837
TVBS精彩台,http://4gtv.cnlive.club/channel/49d50255/index.m3u8?q=1784702901150
TVBS精彩台,http://4gtv.cnlive.club/channel/49d50255/index.m3u8?q=1782639885837
中天亞洲台,https://iptv.1989.click/tw/8jtbmb?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
中天亞洲台,https://iptv.1989.click/comp/c6r7vd?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
中天综合,https://iptv.1989.click/tw/rzcxxm?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
中天娱乐,https://iptv.1989.click/tw/chsdqz?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
三立综合,https://iptv.1989.click/4gtv/fguzwe?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
三立综合,http://4gtv.cnlive.club/channel/45c7d3e3/index.m3u8?q=1784702901150
三立综合,http://4gtv.cnlive.club/channel/45c7d3e3/index.m3u8?q=1782639885837
三立iNEWS,http://4gtv.cnlive.club/channel/4fa717ad/index.m3u8?q=1784702901150
三立iNEWS,https://www.goodiptv.club/douyu/5692901
三立iNEWS,https://d2jc41c1shgcol.cloudfront.net/live/iNEWS/playlist.m3u8
三立iNEWS,http://4gtv.cnlive.club/channel/4fa717ad/index.m3u8?q=1782639885837
台视,https://iptv.1989.click/tw/zgv2gw?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
華視,https://iptv.1989.click/4gtv/j86c4s?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
華視,http://4gtv.cnlive.club/channel/n721fc25a/index.m3u8?q=1784702901150
華視,http://4gtv.cnlive.club/channel/n721fc25a/index.m3u8?q=1782639885837
中視,https://iptv.1989.click/4gtv/ssmpc4?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
中視,http://4gtv.cnlive.club/channel/n722644d8/index.m3u8?q=1784702901150
中視,http://4gtv.cnlive.club/channel/n722644d8/index.m3u8?q=1782639885837
民視,https://iptv.1989.click/4gtv/3rrr5t?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
民視,http://4gtv.cnlive.club/channel/n7222a63c/index.m3u8?q=1784702901150
民視,http://4gtv.cnlive.club/channel/n7222a63c/index.m3u8?q=1782639885837
民视台湾,https://iptv.1989.click/4gtv/tzhjsw?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
民视台湾,http://4gtv.cnlive.club/channel/nce5d867/index.m3u8?q=1784702901150
民视台湾,http://4gtv.cnlive.club/channel/nce5d867/index.m3u8?q=1782639885837
民视影剧,https://iptv.1989.click/4gtv/gfvv2d?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
民视影剧,https://cdn.qd.je/163189/msyj
民视影剧,https://cdn12.178.indevs.in/163189/msyj
民视影剧,https://cdn12.178.indevs.in/163189/73d93f1c22fa91d7
民视第一,https://iptv.1989.click/4gtv/ez6q2n?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
民视第一,http://4gtv.cnlive.club/channel/nc56ba28/index.m3u8?q=1784702901150
民视第一,http://4gtv.cnlive.club/channel/nc56ba28/index.m3u8?q=1782639885837
民视旅游,https://iptv.1989.click/4gtv/u8wy98?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
民视综艺,https://iptv.1989.click/4gtv/czwct2?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
民视综艺,http://4gtv.cnlive.club/channel/nc46cff5/index.m3u8?q=1784702901150
民视综艺,http://4gtv.cnlive.club/channel/nc46cff5/index.m3u8?q=1782639885837
八大綜合台,https://iptv.1989.click/4gtv/pwzfvt?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
八大綜合台,http://4gtv.cnlive.club/channel/662e9334/index.m3u8?q=1784702901150
八大綜合台,http://4gtv.cnlive.club/channel/662e9334/index.m3u8?q=1782639885837
八大精彩台,https://iptv.1989.click/4gtv/4zyxpy?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
八大精彩台,http://4gtv.cnlive.club/channel/6626a9ca/index.m3u8?q=1784702901150
八大精彩台,http://4gtv.cnlive.club/channel/6626a9ca/index.m3u8?q=1782639885837
纬来体育台,https://iptv.1989.click/tw/rsvk6u?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
纬来体育台,https://cdn.qd.je/163189/wlty
纬来体育台,https://smt.1678520.xyz/163189/wlty
緯來戲劇台,https://iptv.1989.click/tw/f3yrd3?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
緯來戲劇台,https://cdn.qd.je/163189/wlxj
緯來戲劇台,https://smt.1678520.xyz/163189/wlxj
緯來電影台,https://iptv.1989.click/tw/w48ryz?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
緯來電影台,https://cdn.qd.je/163189/wldy
緯來電影台,https://cdn9.163189.xyz/smt3.1.1.php?id=videolandmovie
緯來電影台,https://smt.1678520.xyz/163189/wldy
智林体育,https://iptv.1989.click/4gtv/wt66tk?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
靖天電影台,https://iptv.1989.click/4gtv/sf2kc9?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
靖天電影台,https://cdn.qd.je/163189/jtdy
靖天電影台,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1784702901150
靖天電影台,https://cdn12.178.indevs.in/163189/jtdy
靖天電影台,https://cdn12.178.indevs.in/163189/ed33509e03e78c7a
靖天電影台,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1782639885837
龍華日韓台,https://iptv.1989.click/ofiii/gqzc7u?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
龍華日韓台,https://cdn.qd.je/163189/lhrh
龍華日韓台,http://cdn8.163189.xyz/163189/lhrh
龍華日韓台,https://cdn8.163189.xyz/163189/lhrh
龍華日韓台,https://8.fast.hidns.vip/163189/lhrh
HBO,https://iptv.1989.click/comp/ufca8d?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
HBO HD,https://iptv.1989.click/comp/ufca8d?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
tvN,#KODIPROP:inputstream.adaptive.manifest_type=mpd
KLT-靖天國際台,http://4gtv.cnlive.club/channel/n481b36ac/index.m3u8?q=1784702901150
KLT-靖天國際台,http://4gtv.cnlive.club/channel/n481b36ac/index.m3u8?q=1782639885837
镜电视新闻,https://iptv.1989.click/4gtv/2p8c3f?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
镜电视新闻,http://4gtv.cnlive.club/channel/351c8485/index.m3u8?q=1784702901150
镜电视新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/81c30c93-82df-49c9-975c-61a17204cbba/1.m3u8
镜电视新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/f4d56046-82ba-474e-8499-ab2353dc7a9b/1.m3u8
镜电视新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/c9b2313d-efdd-4777-9fae-573be8a86755/0.m3u8
镜电视新闻,http://4gtv.cnlive.club/channel/351c8485/index.m3u8?q=1782639885837

电影频道,#genre#
美亞電影台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
美亞電影台,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn
天映頻道,https://cdn.qd.je/163189/typd
天映頻道,https://cdn.qd.je/163189/typd2
天映頻道,https://cdn3.indevs.in/stream/live/typd/
天映頻道,https://cdn10.163189.xyz/163189/typd/
天映頻道,http://o11.163189.xyz/stream/live/typd/
天映頻道,https://o11.163189.xyz/stream/live/typd/
天映頻道,https://10.fast.hidns.vip/163189/typd/
AMC电影,https://iptv.1989.click/4gtv/vkes2c?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
AMC电影,https://cdn.qd.je/163189/amc
AMC电影,http://4gtv.cnlive.club/channel/n4f2af9e/index.m3u8?q=1784702901150
AMC电影,https://cdn12.178.indevs.in/163189/amc
AMC电影,https://cdn12.178.indevs.in/163189/0bcf9bb8c452e56a
AMC电影,http://4gtv.cnlive.club/channel/n4f2af9e/index.m3u8?q=1782639885837
Animax,https://naori-test.netgenx.site/pxx.php?shk_cid=bs15
Astro iQIYI,https://cdn.qd.je/163189/iqiyi
Astro iQIYI,https://o11.163189.xyz/stream/live/iqiyi/
Astro iQIYI,http://o11.163189.xyz/stream/live/iqiyi/
Astro iQIYI,https://cdn3.indevs.in/stream/live/iqiyi/
Astro AEC,https://cdn.qd.je/163189/aec
Astro AEC,https://o11.163189.xyz/stream/live/aec/
Astro AEC,https://cdn3.indevs.in/stream/live/aec/
Astro AOD,https://cdn.qd.je/163189/aod
Astro AOD,http://o11.163189.xyz/stream/live/aod/
Astro AOD,https://o11.163189.xyz/stream/live/aod/
Astro AOD,https://cdn3.indevs.in/stream/live/aod/
Astro 欢喜台,https://cdn.qd.je/163189/hxt
Astro 欢喜台,http://o11.163189.xyz/stream/live/hxt/
Astro 欢喜台,https://cdn3.indevs.in/stream/live/hxt/
CHC动作电影,https://live.chinacert.cftest5.cn/cnmg/live/644368714
CHC家庭影院,https://live.chinacert.cftest5.cn/cnmg/live/644368373
CHC影迷电影,https://live.chinacert.cftest5.cn/cnmg/live/952383261
CinemaWorld,https://cdn.qd.je/163189/cinemaworld
CinemaWorld,http://4gtv.cnlive.club/channel/n7815b83e/index.m3u8?q=1784702901150
CinemaWorld,https://cdn12.178.indevs.in/163189/6086cfe7a9756110
CinemaWorld,https://cdn12.178.indevs.in/163189/cinemaworld
CinemaWorld,http://4gtv.cnlive.club/channel/n7815b83e/index.m3u8?q=1782639885837
HBO,https://iptv.1989.click/comp/ufca8d?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
IQIYI,http://o11.163189.xyz/stream/live/iqiyi/
KIX,#KODIPROP:inputstream.adaptive.manifest_type=mpd
PopC,#KODIPROP:inputstream.adaptive.manifest_type=mpd
ROCK Action,#KODIPROP:inputstream.adaptive.manifest_type=mpd
ROCK Action,http://4gtv.cnlive.club/channel/n21b197ce/index.m3u8?q=1784702901150
ROCK Action,http://4gtv.cnlive.club/channel/n21b197ce/index.m3u8?q=1782639885837
SUPER EYT,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER Kids Channel,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER Sports,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER 煲劇,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER 金曲,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER 識食,#KODIPROP:inputstream.adaptive.manifest_type=mpd
SUPER 識嘆,#KODIPROP:inputstream.adaptive.manifest_type=mpd
TVB亚洲武侠,https://cdn.qd.je/163189/yzwx
TVB亚洲武侠,https://cdn6.cc.cd/163189/yzwx
TVB亞洲劇台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
TVB千禧經典台,https://cdn.qd.je/163189/tvbc
TVB千禧經典台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
TVB千禧經典台,http://o11.163189.xyz/stream/live/tvbc/
TVB千禧經典台,https://o11.163189.xyz/stream/live/tvbc/
TVB千禧經典台,https://cdn3.indevs.in/stream/live/tvbc/
TVB星河,https://cdn.qd.je/163189/tvbxh
TVB星河,https://cdn.qd.je/163189/xinghe
TVB星河,https://cdn.qd.je/163189/tvbxh2
TVB星河,https://cdn6.cc.cd/163189/tvbxh
TVB星河,https://cdn3.indevs.in/stream/live/tvbxh/
TVB星河,http://o11.163189.xyz/stream/live/tvbxh/
TVB星河,https://cdn10.163189.xyz/163189/xinghe/
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/
TVB星河,http://r.jdshipin.com/Voac4
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河,https://10.fast.hidns.vip/163189/xinghe/
八度空间,https://cdn.qd.je/163189/8tv
八度空间,https://cdn6.cc.cd/163189/8tv
采昌影剧台,https://cdn.qd.je/163189/ccyj
采昌影剧台,https://cdn12.178.indevs.in/163189/ccyj
采昌影剧台,https://cdn12.178.indevs.in/163189/0a6204ed0261460c
粵語片台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
东森电影,https://iptv.1989.click/tw/tyzxzs?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
东森电影,https://cdn.qd.je/163189/dsdy
东森电影,https://smt.1678520.xyz/163189/dsdy
东森洋片,https://iptv.1989.click/tw/c5hayg?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
东森洋片,https://cdn.qd.je/163189/dsyp
东森洋片,https://smt.1678520.xyz/163189/dsyp
华语剧台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
金光布袋戏,https://cdn.qd.je/163189/jgbdx
金光布袋戏,https://cdn.qd.je/163189/jgbdx2
金光布袋戏,http://o11.163189.xyz/stream/live/jgbdx/
金光布袋戏,https://cdn12.178.indevs.in/163189/5479c245d9d580b5
金光布袋戏,https://cdn3.indevs.in/stream/live/jgbdx/
金光布袋戏,https://cdn12.178.indevs.in/163189/jgbdx
经典电影,https://down-hls.qxiu.com/live/453135/index.m3u8
龙华经典台,http://cdn8.163189.xyz/163189/lhjd
龙华偶像,https://cdn.qd.je/163189/lhox
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华偶像,https://cdn8.163189.xyz/163189/lhox
龙华偶像,https://8.fast.hidns.vip/163189/lhox
龙华日韩台,https://iptv.1989.click/ofiii/gqzc7u?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
龙华日韩台,https://cdn.qd.je/163189/lhrh
龙华日韩台,http://cdn8.163189.xyz/163189/lhrh
龙华日韩台,https://cdn8.163189.xyz/163189/lhrh
龙华日韩台,https://8.fast.hidns.vip/163189/lhrh
龙华戏剧,https://cdn.qd.je/163189/lhxj
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华戏剧,https://cdn8.163189.xyz/163189/lhxj
龙华戏剧,https://8.fast.hidns.vip/163189/lhxj
龙祥时代,https://iptv.1989.click/tw/awq5h7?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
龙祥时代,https://cdn.qd.je/163189/lxsd
龙祥时代,https://smt.1678520.xyz/163189/lxsd
天映经典频道,https://cdn.qd.je/163189/ccm
天映经典频道,https://cdn.qd.je/163189/ccm2
天映经典频道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
天映经典频道,https://cdn3.indevs.in/stream/live/ccm/
天映经典频道,https://cdn9.163189.xyz/smt1.1.php?id=Celestial2
天映经典频道,http://o11.163189.xyz/stream/live/ccm/
天映经典频道,https://o11.163189.xyz/stream/live/ccm/
天映经典频道,https://10.fast.hidns.vip/163189/ccm/
亞洲劇台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
影迷數位電影台,http://4gtv.cnlive.club/channel/n79da43c0/index.m3u8?q=1784702901150
影迷數位電影台,http://4gtv.cnlive.club/channel/n79da43c0/index.m3u8?q=1782639885837
靖天电影,https://iptv.1989.click/4gtv/sf2kc9?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
靖天电影,https://cdn.qd.je/163189/jtdy
靖天电影,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1784702901150
靖天电影,https://cdn12.178.indevs.in/163189/jtdy
靖天电影,https://cdn12.178.indevs.in/163189/ed33509e03e78c7a
靖天电影,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1782639885837
靖天電影台,https://iptv.1989.click/4gtv/sf2kc9?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
靖天電影台,https://cdn.qd.je/163189/jtdy
靖天電影台,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1784702901150
靖天電影台,https://cdn12.178.indevs.in/163189/jtdy
靖天電影台,https://cdn12.178.indevs.in/163189/ed33509e03e78c7a
靖天電影台,http://4gtv.cnlive.club/channel/3fcf6ae8/index.m3u8?q=1782639885837
靖天映画,https://cdn.qd.je/163189/jtyh
